drug_concept_id,drug_concept_name,vocabulary_id,concept_class_id,drug_concept_code,drug_class_name
19060325,Cephradine 1000 MG Oral Tablet,RxNorm,Clinical Drug,246290,Antibiotics
19075035,Cephalexin 250 MG Oral Tablet,RxNorm,Clinical Drug,309115,Antibiotics
19107552,sulfametrole 800 MG / Trimethoprim 160 MG Oral Tablet,RxNorm,Clinical Drug,432685,Antibiotics
904512,"methenamine mandelate 500 MG / Sodium Phosphate, Monobasic 500 MG Oral Tablet",RxNorm,Clinical Drug,311616,Antibiotics
19018878,Cinoxacin 500 MG Oral Capsule,RxNorm,Clinical Drug,197510,Antibiotics
19105306,Josamycin 30 MG/ML Oral Suspension,RxNorm,Clinical Drug,419779,Antibiotics
40173353,Demeclocycline Hydrochloride 150 MG Oral Tablet,RxNorm,Clinical Drug,905341,Antibiotics
40164950,MICAFUNGIN SODIUM 50 MG Injection,RxNorm,Clinical Drug,861379,Antibiotics
19063993,Teicoplanin 133 MG/ML Injectable Solution,RxNorm,Clinical Drug,250921,Antibiotics
46275706,Cefotaxime 1000 MG Injection,RxNorm,Clinical Drug,1656313,Antibiotics
19075039,Cephradine 25 MG/ML Oral Suspension,RxNorm,Clinical Drug,309121,Antibiotics
19072256,Cefmetazole 40 MG/ML Injectable Solution,RxNorm,Clinical Drug,198393,Antibiotics
1724711,Oxacillin 100 MG/ML Injectable Solution,RxNorm,Clinical Drug,312127,Antibiotics
19075425,Clindamycin 75 MG Oral Capsule,RxNorm,Clinical Drug,309329,Antibiotics
19074872,cefdinir 25 MG/ML Oral Suspension,RxNorm,Clinical Drug,309054,Antibiotics
19001349,Sulfamethazine 333 MG/ML Injectable Solution,RxNorm,Clinical Drug,102798,Antibiotics
922669,Amoxicillin 250 MG / Nystatin 250000 UNT Oral Capsule,RxNorm,Clinical Drug,249989,Antibiotics
19136162,Methicillin Sodium 90 MG/ML Injectable Solution,RxNorm,Clinical Drug,311619,Antibiotics
19006595,Lymecycline 408 MG Oral Capsule,RxNorm,Clinical Drug,105224,Antibiotics
19105301,Amoxicillin 50 MG/ML / Probenecid 16.6 MG/ML Oral Suspension,RxNorm,Clinical Drug,419772,Antibiotics
42902943,penicillin G procaine 600000 UNT/ML Prefilled Syringe,RxNorm,Clinical Drug,1360056,Antibiotics
19105870,Sulfadiazine 50 MG/ML / tetroxoprim 20 MG/ML Oral Suspension,RxNorm,Clinical Drug,422867,Antibiotics
19040628,sultamicillin 375 MG Oral Tablet,RxNorm,Clinical Drug,251121,Antibiotics
19136430,Sulfamethazine 500 MG Oral Tablet,RxNorm,Clinical Drug,251781,Antibiotics
19115230,cefpodoxime 10 MG/ML Oral Solution,RxNorm,Clinical Drug,562652,Antibiotics
1713641,Amoxicillin 400 MG Oral Tablet,RxNorm,Clinical Drug,392152,Antibiotics
19021574,Trimethoprim 300 MG Oral Tablet,RxNorm,Clinical Drug,199332,Antibiotics
40182270,methenamine mandelate 1000 MG Oral Tablet,RxNorm,Clinical Drug,992153,Antibiotics
19105361,Ambroxol 3 MG/ML / Cephalexin 50 MG/ML Oral Suspension,RxNorm,Clinical Drug,420263,Antibiotics
45892716,"Hyoscyamine Sulfate 0.12 MG / Methenamine 120 MG / Methylene blue 10 MG / Sodium Phosphate, Monobasic 40.8 MG Oral Capsule",RxNorm,Clinical Drug,1598634,Antibiotics
1713694,Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet,RxNorm,Clinical Drug,617296,Antibiotics
19107406,brodimoprim 200 MG Oral Tablet,RxNorm,Clinical Drug,432438,Antibiotics
35605239,Cefoxitin 100 MG/ML Injectable Solution,RxNorm,Clinical Drug,1739890,Antibiotics
1708156,loracarbef 40 MG/ML Oral Suspension,RxNorm,Clinical Drug,311371,Antibiotics
19061490,Amoxicillin 50 MG/ML / brovanexine 3 MG/ML Oral Suspension,RxNorm,Clinical Drug,248890,Antibiotics
19060199,Thiamphenicol 25 MG/ML Oral Suspension,RxNorm,Clinical Drug,246102,Antibiotics
19082289,methenamine mandelate 500 MG Delayed Release Oral Tablet,RxNorm,Clinical Drug,317012,Antibiotics
19057790,Ceftazidime 250 MG/ML Injectable Solution,RxNorm,Clinical Drug,240447,Antibiotics
19021637,Ciprofloxacin 100 MG Oral Tablet,RxNorm,Clinical Drug,199370,Antibiotics
920300,Nitrofurantoin 5 MG/ML Oral Suspension,RxNorm,Clinical Drug,311989,Antibiotics
19074935,cefpodoxime 10 MG/ML Oral Suspension,RxNorm,Clinical Drug,309079,Antibiotics
40173948,Sulfadimethoxine 0.507 MG/ML Oral Solution,RxNorm,Clinical Drug,902294,Antibiotics
922668,Amoxicillin 50 MG/ML / Nystatin 25000 UNT/ML Oral Suspension,RxNorm,Clinical Drug,249988,Antibiotics
19107655,Sulfamerazine 120 MG / Trimethoprim 80 MG Oral Tablet,RxNorm,Clinical Drug,432824,Antibiotics
19019852,Tetracycline 250 MG Oral Capsule,RxNorm,Clinical Drug,198250,Antibiotics
19104321,Floxacillin 28.6 MG/ML Injectable Solution,RxNorm,Clinical Drug,413714,Antibiotics
19021886,Penicillin V 500 MG Oral Capsule,RxNorm,Clinical Drug,199497,Antibiotics
1786850,Cephradine 50 MG/ML Oral Suspension,RxNorm,Clinical Drug,313889,Antibiotics
1734107,Azithromycin 250 MG Oral Capsule,RxNorm,Clinical Drug,141962,Antibiotics
19064998,Metronidazole 125 MG / Spiramycin 250 MG Oral Tablet,RxNorm,Clinical Drug,252305,Antibiotics
19061255,Methenamine 325 MG Oral Tablet,RxNorm,Clinical Drug,248290,Antibiotics
19106619,bacampicillin 600 MG Oral Tablet,RxNorm,Clinical Drug,429147,Antibiotics
46234349,"NITROFURANTOIN, MACROCRYSTALS 100 MG Oral Capsule",RxNorm,Clinical Drug,1648759,Antibiotics
1768850,Cefaclor 500 MG Oral Capsule,RxNorm,Clinical Drug,197449,Antibiotics
19106676,Spiramycin 1500000 UNT Oral Tablet,RxNorm,Clinical Drug,429265,Antibiotics
19105317,Cefaclor 50 MG/ML Oral Solution,RxNorm,Clinical Drug,419866,Antibiotics
19006426,Amdinocillin Pivoxil 200 MG / Pivampicillin 250 MG Oral Tablet,RxNorm,Clinical Drug,105149,Antibiotics
19105355,Amoxicillin 50 MG/ML / Carbocysteine 20 MG/ML Oral Suspension,RxNorm,Clinical Drug,420183,Antibiotics
904450,"methenamine mandelate 350 MG / Sodium Phosphate, Monobasic 200 MG Oral Tablet",RxNorm,Clinical Drug,311613,Antibiotics
19107154,midecamycin 600 MG Oral Tablet,RxNorm,Clinical Drug,430605,Antibiotics
19107453,cefetamet 500 MG Oral Tablet,RxNorm,Clinical Drug,432528,Antibiotics
19018877,Cinoxacin 250 MG Oral Capsule,RxNorm,Clinical Drug,197509,Antibiotics
19055002,Floxacillin 50 MG/ML Oral Solution,RxNorm,Clinical Drug,755759,Antibiotics
40170253,Sulfadiazine 0.333 MG/MG / Trimethoprim 0.067 MG/MG Oral Powder,RxNorm,Clinical Drug,894883,Antibiotics
19102518,Daptomycin 500 MG Injection,RxNorm,Clinical Drug,403920,Antibiotics
1738368,cefprozil 500 MG Oral Tablet,RxNorm,Clinical Drug,197453,Antibiotics
1724693,Dicloxacillin 12.5 MG/ML Oral Suspension,RxNorm,Clinical Drug,313945,Antibiotics
1746143,Piperacillin 200 MG/ML / tazobactam 25 MG/ML Injectable Solution,RxNorm,Clinical Drug,312447,Antibiotics
19058684,Ceftazidime 200 MG/ML Injectable Solution,RxNorm,Clinical Drug,242800,Antibiotics
19103417,Thiamphenicol 500 MG Oral Capsule,RxNorm,Clinical Drug,410438,Antibiotics
19050771,Fleroxacin 200 MG Oral Tablet,RxNorm,Clinical Drug,199743,Antibiotics
19059029,phenyl salicylate 500 MG Oral Tablet,RxNorm,Clinical Drug,243606,Antibiotics
1836449,Sulfamethoxazole 40 MG/ML / Trimethoprim 8 MG/ML Oral Suspension,RxNorm,Clinical Drug,313134,Antibiotics
19105353,Amoxicillin 200 MG/ML Oral Suspension,RxNorm,Clinical Drug,420175,Antibiotics
1717434,Ampicillin 250 MG / Dicloxacillin 125 MG Oral Capsule,RxNorm,Clinical Drug,246338,Antibiotics
1724667,Dicloxacillin 250 MG Oral Capsule,RxNorm,Clinical Drug,197595,Antibiotics
19104339,Pefloxacin 3.2 MG/ML Injectable Solution,RxNorm,Clinical Drug,413756,Antibiotics
19050773,Fleroxacin 4 MG/ML Injectable Solution,RxNorm,Clinical Drug,251934,Antibiotics
1729743,Penicillin V 62.5 MG/ML Oral Solution,RxNorm,Clinical Drug,245236,Antibiotics
1742255,Levofloxacin 500 MG Oral Tablet,RxNorm,Clinical Drug,199885,Antibiotics
19075036,Cephalothin 20 MG/ML Injectable Solution,RxNorm,Clinical Drug,309117,Antibiotics
19060129,Cefamandole 20 MG/ML Injectable Solution,RxNorm,Clinical Drug,246072,Antibiotics
19078893,methenamine mandelate 1000 MG Delayed Release Oral Tablet,RxNorm,Clinical Drug,311609,Antibiotics
19107099,azidocillin 750 MG Oral Tablet,RxNorm,Clinical Drug,430453,Antibiotics
19105296,Penicillin V 37.5 MG/ML Oral Suspension,RxNorm,Clinical Drug,419708,Antibiotics
1705676,Trimethoprim 100 MG Oral Tablet,RxNorm,Clinical Drug,198332,Antibiotics
1733766,sparfloxacin 200 MG Oral Tablet,RxNorm,Clinical Drug,199997,Antibiotics
19047073,Pivampicillin 35 MG/ML Oral Suspension,RxNorm,Clinical Drug,245823,Antibiotics
19106636,Penicillin V 980 MG Oral Tablet,RxNorm,Clinical Drug,429182,Antibiotics
19105354,Penicillin V 39 MG/ML Oral Suspension,RxNorm,Clinical Drug,420180,Antibiotics
42902779,penicillin G benzathine 600000 UNT/ML Prefilled Syringe,RxNorm,Clinical Drug,1359892,Antibiotics
19134696,Cefotiam 200 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,844888,Antibiotics
19073777,Azithromycin 250 MG Oral Tablet,RxNorm,Clinical Drug,308460,Antibiotics
45774464,Sulfadimethoxine 5000 MG Oral Tablet,RxNorm,Clinical Drug,1551403,Antibiotics
19104322,Floxacillin 10 MG/ML Injectable Solution,RxNorm,Clinical Drug,413715,Antibiotics
19103518,Activated Charcoal 250 MG / Methenamine 30 MG Oral Capsule,RxNorm,Clinical Drug,410756,Antibiotics
19106639,Penicillin V 750 MG Oral Tablet,RxNorm,Clinical Drug,429185,Antibiotics
19064250,Bromhexine 8 MG / Cephalexin 500 MG Oral Capsule,RxNorm,Clinical Drug,251067,Antibiotics
19107143,Nitrofurantoin 150 MG / Phenazopyridine 50 MG / Sulfadiazine 50 MG Oral Tablet,RxNorm,Clinical Drug,430593,Antibiotics
19104535,Cefotaxime 10 MG/ML Injectable Solution,RxNorm,Clinical Drug,415551,Antibiotics
19063138,Ambroxol 3 MG/ML / Cefadroxil 50 MG/ML Oral Suspension,RxNorm,Clinical Drug,250575,Antibiotics
19115160,cefprozil 50 MG/ML Oral Solution,RxNorm,Clinical Drug,562297,Antibiotics
1768910,Cefaclor 125 MG Chewable Tablet,RxNorm,Clinical Drug,476322,Antibiotics
1738579,doxycycline hyclate 20 MG Oral Tablet,RxNorm,Clinical Drug,283535,Antibiotics
19061822,Ampicillin 25 MG/ML / Cloxacillin 25 MG/ML Oral Suspension,RxNorm,Clinical Drug,249600,Antibiotics
19106167,Amoxicillin 750 MG / brovanexine 15 MG Oral Tablet,RxNorm,Clinical Drug,427334,Antibiotics
1786687,Bromhexine 0.8 MG/ML / Cephalexin 50 MG/ML Oral Suspension,RxNorm,Clinical Drug,251112,Antibiotics
1728942,penicillin G procaine 600000 UNT/ML Injectable Suspension,RxNorm,Clinical Drug,745561,Antibiotics
19006728,Sulfalene 2000 MG Oral Tablet,RxNorm,Clinical Drug,105285,Antibiotics
19023303,alatrofloxacin 5 MG/ML Injectable Solution,RxNorm,Clinical Drug,200195,Antibiotics
1768932,Cefaclor 187 MG Chewable Tablet,RxNorm,Clinical Drug,476325,Antibiotics
40232602,Hyoscyamine Sulfate 0.06 MG / Methenamine 81.6 MG / Methylene blue 10.8 MG / phenyl salicylate 36.2 MG Delayed Release Oral Tablet,RxNorm,Clinical Drug,1048154,Antibiotics
19107619,methampicillin 2000 MG Oral Tablet,RxNorm,Clinical Drug,432774,Antibiotics
19107697,propicillin 1000000 UNT Oral Tablet,RxNorm,Clinical Drug,432960,Antibiotics
19060620,Cloxacillin 294 MG/ML Injectable Solution,RxNorm,Clinical Drug,247039,Antibiotics
1713415,Amoxicillin 50 MG/ML / Bromhexine 0.8 MG/ML Oral Suspension,RxNorm,Clinical Drug,246336,Antibiotics
1786843,Cephradine 250 MG Oral Capsule,RxNorm,Clinical Drug,197455,Antibiotics
42901612,Sulfadimethoxine 50 MG/ML Oral Suspension,RxNorm,Clinical Drug,1312276,Antibiotics
19073189,Amoxicillin 875 MG Oral Tablet,RxNorm,Clinical Drug,308194,Antibiotics
19060154,Pefloxacin 80 MG/ML Injectable Solution,RxNorm,Clinical Drug,246088,Antibiotics
19106096,Penicillin V 333 MG Oral Tablet,RxNorm,Clinical Drug,427079,Antibiotics
19105339,Amoxicillin 100 MG/ML / Bromhexine 1.6 MG/ML Oral Suspension,RxNorm,Clinical Drug,420065,Antibiotics
19057561,Cefamandole 40 MG/ML Injectable Solution,RxNorm,Clinical Drug,239194,Antibiotics
46287312,Aztreonam 2000 MG Injection,RxNorm,Clinical Drug,1664986,Antibiotics
19001148,phenethicillin 250 MG Oral Capsule,RxNorm,Clinical Drug,102695,Antibiotics
997973,Clindamycin 15 MG/ML Oral Solution,RxNorm,Clinical Drug,562266,Antibiotics
35604628,Amikacin 50 MG/ML Injection,RxNorm,Clinical Drug,1727175,Antibiotics
904448,methenamine mandelate 250 MG Delayed Release Oral Tablet,RxNorm,Clinical Drug,311611,Antibiotics
19105325,sultamicillin 50 MG/ML Oral Suspension,RxNorm,Clinical Drug,419992,Antibiotics
1713370,Amoxicillin 50 MG/ML Oral Suspension,RxNorm,Clinical Drug,239191,Antibiotics
19074971,ceftibuten 36 MG/ML Oral Suspension,RxNorm,Clinical Drug,309085,Antibiotics
19105332,sultamicillin 10 MG/ML Oral Suspension,RxNorm,Clinical Drug,420049,Antibiotics
1705677,Trimethoprim 200 MG Oral Tablet,RxNorm,Clinical Drug,198333,Antibiotics
19103458,nitroxoline 80 MG Oral Capsule,RxNorm,Clinical Drug,410552,Antibiotics
19080151,linezolid 400 MG Oral Tablet,RxNorm,Clinical Drug,314079,Antibiotics
19104454,Fleroxacin 140 MG/ML Injectable Solution,RxNorm,Clinical Drug,415075,Antibiotics
35604119,Clindamycin 150 MG/ML Injection,RxNorm,Clinical Drug,1737246,Antibiotics
1716905,moxifloxacin 400 MG Oral Tablet,RxNorm,Clinical Drug,311787,Antibiotics
19020020,"Coal Tar 0.05 MG/MG / Mercury, Ammoniated 0.02 MG/MG / Methenamine 0.05 MG/MG Topical Ointment",RxNorm,Clinical Drug,198425,Antibiotics
1036898,Nitrofurantoin 5 MG / Tetracaine 9 MG Oral Lozenge,RxNorm,Clinical Drug,248734,Antibiotics
1729750,Penicillin V 38.5 MG/ML Oral Suspension,RxNorm,Clinical Drug,248848,Antibiotics
19112562,Amoxicillin Trihydrate 600 MG Disintegrating Oral Tablet,RxNorm,Clinical Drug,476299,Antibiotics
990071,Chloramphenicol 250 MG Oral Capsule,RxNorm,Clinical Drug,197463,Antibiotics
904604,Methenamine 80 MG/ML Topical Cream,RxNorm,Clinical Drug,415987,Antibiotics
19128751,Cephalexin 50 MG/ML Oral Solution,RxNorm,Clinical Drug,755617,Antibiotics
40230701,doripenem 250 MG Injection,RxNorm,Clinical Drug,1039654,Antibiotics
19006598,Minocycline 100 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,105227,Antibiotics
1705703,Sulfalene 200 MG / Trimethoprim 250 MG Oral Capsule,RxNorm,Clinical Drug,246433,Antibiotics
1836431,Sulfamethoxazole 100 MG / Trimethoprim 20 MG Oral Tablet,RxNorm,Clinical Drug,142118,Antibiotics
19113079,Cephalexin 531 MG Oral Capsule,RxNorm,Clinical Drug,539448,Antibiotics
19063162,Ambroxol 30 MG / Amoxicillin 500 MG Oral Tablet,RxNorm,Clinical Drug,250579,Antibiotics
35606488,ertapenem 1000 MG Injection,RxNorm,Clinical Drug,1734683,Antibiotics
19074700,Carbenicillin 382 MG Oral Tablet,RxNorm,Clinical Drug,308985,Antibiotics
19104508,Teicoplanin 4 MG/ML Injectable Solution,RxNorm,Clinical Drug,415458,Antibiotics
40231988,Atropine Sulfate 0.06 MG / Benzoic Acid 9 MG / Hyoscyamine Sulfate 0.06 MG / Methenamine 81.6 MG / Methylene blue 10.8 MG / phenyl salicylate 36.2 MG Delayed Release Oral Tablet,RxNorm,Clinical Drug,1048401,Antibiotics
40170805,ormetoprim 40 MG / Sulfadimethoxine 200 MG Oral Tablet,RxNorm,Clinical Drug,892825,Antibiotics
1763258,Rifampin 300 MG / Trimethoprim 80 MG Oral Tablet,RxNorm,Clinical Drug,246378,Antibiotics
1790729,Lincomycin 100 MG/ML Injectable Solution,RxNorm,Clinical Drug,672154,Antibiotics
19105348,Penicillin V 60000 UNT/ML Oral Suspension,RxNorm,Clinical Drug,420109,Antibiotics
19103729,Amoxicillin 500 MG / Bromhexine 4 MG Oral Capsule,RxNorm,Clinical Drug,411618,Antibiotics
1786844,Cephradine 500 MG Oral Capsule,RxNorm,Clinical Drug,197456,Antibiotics
40236821,Phenazopyridine hydrochloride 100 MG / Sulfamethoxazole 500 MG Oral Tablet,RxNorm,Clinical Drug,1094024,Antibiotics
1236499,Amoxicillin 500 MG / Sulfinpyrazone 51.2 MG Oral Capsule,RxNorm,Clinical Drug,249218,Antibiotics
19123644,Amoxicillin 100 MG/ML / Clavulanate 25 MG/ML Oral Suspension,RxNorm,Clinical Drug,618002,Antibiotics
19074846,Cefadroxil 50 MG/ML Oral Suspension,RxNorm,Clinical Drug,309048,Antibiotics
35605338,Nafcillin 2000 MG Injection,RxNorm,Clinical Drug,1721460,Antibiotics
19080706,Piperacillin 20 MG/ML Injectable Solution,RxNorm,Clinical Drug,315066,Antibiotics
19106618,Amdinocillin 185 MG Oral Tablet,RxNorm,Clinical Drug,429146,Antibiotics
19074844,Cefadroxil 250 MG Oral Capsule,RxNorm,Clinical Drug,309046,Antibiotics
40232618,"Hyoscyamine Sulfate 0.12 MG / Methenamine 81.6 MG / Methylene blue 10.8 MG / Sodium Phosphate, Monobasic 40.8 MG Oral Tablet",RxNorm,Clinical Drug,1050325,Antibiotics
19131148,Cefazolin 500 MG/ML Injectable Solution,RxNorm,Clinical Drug,801155,Antibiotics
40237070,methenamine mandelate 500 MG / Phenazopyridine hydrochloride 50 MG Oral Tablet,RxNorm,Clinical Drug,1094363,Antibiotics
45774864,dalbavancin 500 MG Injection,RxNorm,Clinical Drug,1539243,Antibiotics
19022975,grepafloxacin 200 MG Oral Tablet,RxNorm,Clinical Drug,200104,Antibiotics
42874171,Sulfamethazine 5000 MG Oral Tablet,RxNorm,Clinical Drug,1305332,Antibiotics
1713474,Amoxicillin 1000 MG / Bromhexine 16 MG Oral Tablet,RxNorm,Clinical Drug,252572,Antibiotics
19011482,temafloxacin 300 MG Oral Tablet,RxNorm,Clinical Drug,141844,Antibiotics
19096351,Cephalexin 250 MG/ML Oral Suspension,RxNorm,Clinical Drug,347996,Antibiotics
19075033,Cephalexin 50 MG/ML Oral Suspension,RxNorm,Clinical Drug,309113,Antibiotics
19103494,Methacycline 300 MG / Muramidase 50 MG Oral Capsule,RxNorm,Clinical Drug,410664,Antibiotics
1708904,Minocycline 50 MG Oral Capsule,RxNorm,Clinical Drug,197985,Antibiotics
19103316,Cefixime 200 MG Oral Capsule,RxNorm,Clinical Drug,410018,Antibiotics
45775449,Sulfadiazine 333 MG/ML / Trimethoprim 67 MG/ML Oral Suspension,RxNorm,Clinical Drug,1592906,Antibiotics
40232597,Hyoscyamine Sulfate 0.03 MG / Methenamine 40.8 MG / Methylene blue 5.4 MG / phenyl salicylate 18.1 MG Oral Tablet,RxNorm,Clinical Drug,1048153,Antibiotics
46287363,Cefoxitin 1000 MG Injection,RxNorm,Clinical Drug,1665102,Antibiotics
42800401,Ampicillin 45 MG/ML Oral Suspension,RxNorm,Clinical Drug,1299070,Antibiotics
19103459,nitroxoline 150 MG Oral Capsule,RxNorm,Clinical Drug,410553,Antibiotics
19123640,Amoxicillin 800 MG / Clavulanate 125 MG Oral Tablet,RxNorm,Clinical Drug,617996,Antibiotics
1836450,Sulfamethoxazole 100 MG/ML Oral Suspension,RxNorm,Clinical Drug,313135,Antibiotics
19006430,Amoxicillin 375 MG Disintegrating Oral Tablet,RxNorm,Clinical Drug,105153,Antibiotics
40224846,methenamine mandelate 250 MG Oral Tablet,RxNorm,Clinical Drug,1000026,Antibiotics
1836392,Sulfadiazine 500 MG Oral Tablet,RxNorm,Clinical Drug,198228,Antibiotics
1705705,sulfametrole 400 MG / Trimethoprim 80 MG Oral Tablet,RxNorm,Clinical Drug,246435,Antibiotics
19074937,cefprozil 50 MG/ML Oral Suspension,RxNorm,Clinical Drug,309081,Antibiotics
19064499,Sulfadiazine 250 MG / tetroxoprim 100 MG Oral Tablet,RxNorm,Clinical Drug,251509,Antibiotics
19009139,Miocamycin 300 MG Oral Tablet,RxNorm,Clinical Drug,246628,Antibiotics
1713416,Amoxicillin 50 MG/ML / Bromhexine 1.6 MG/ML Oral Suspension,RxNorm,Clinical Drug,246337,Antibiotics
19074848,Cefamandole 285 MG/ML Injectable Solution,RxNorm,Clinical Drug,309050,Antibiotics
19074936,cefprozil 25 MG/ML Oral Suspension,RxNorm,Clinical Drug,309080,Antibiotics
19074932,cefpodoxime 100 MG Oral Tablet,RxNorm,Clinical Drug,309076,Antibiotics
40232639,Hyoscyamine Sulfate 0.12 MG / Methenamine 81.6 MG / Methylene blue 10.8 MG / phenyl salicylate 36.2 MG Delayed Release Oral Tablet,RxNorm,Clinical Drug,1048160,Antibiotics
1713444,Amoxicillin 250 MG / Floxacillin 250 MG Oral Capsule,RxNorm,Clinical Drug,249642,Antibiotics
1790699,Lincomycin 500 MG Oral Capsule,RxNorm,Clinical Drug,311342,Antibiotics
46287328,Ceftriaxone 1000 MG Injection,RxNorm,Clinical Drug,1665021,Antibiotics
19128748,Cefadroxil 50 MG/ML Oral Solution,RxNorm,Clinical Drug,755614,Antibiotics
19107621,methampicillin 500 MG Oral Tablet,RxNorm,Clinical Drug,432776,Antibiotics
19112886,Cephalothin 5 MG/ML Injectable Solution,RxNorm,Clinical Drug,486088,Antibiotics
19107974,Trimethoprim 150 MG Oral Tablet,RxNorm,Clinical Drug,433897,Antibiotics
1708152,loracarbef 400 MG Oral Capsule,RxNorm,Clinical Drug,197899,Antibiotics
19101672,telithromycin 400 MG Oral Tablet,RxNorm,Clinical Drug,388510,Antibiotics
1713697,Amoxicillin 40 MG/ML / Clavulanate 5.7 MG/ML Oral Suspension,RxNorm,Clinical Drug,617423,Antibiotics
19086760,Cephalothin 40 MG/ML Injectable Solution,RxNorm,Clinical Drug,198397,Antibiotics
1786847,Cephradine 250 MG/ML Injectable Solution,RxNorm,Clinical Drug,242794,Antibiotics
19123605,Amoxicillin 80 MG/ML / Clavulanate 11.4 MG/ML Oral Suspension,RxNorm,Clinical Drug,617430,Antibiotics
1743224,Enoxacin 400 MG Oral Tablet,RxNorm,Clinical Drug,197642,Antibiotics
19061032,Sulfadiazine 820 MG / Trimethoprim 180 MG Oral Tablet,RxNorm,Clinical Drug,248003,Antibiotics
1796475,cefdinir 50 MG/ML Oral Suspension,RxNorm,Clinical Drug,476576,Antibiotics
1713445,Amoxicillin 25 MG/ML / Floxacillin 25 MG/ML Oral Suspension,RxNorm,Clinical Drug,249855,Antibiotics
1836451,Sulfamethoxazole 800 MG / Trimethoprim 160 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,313136,Antibiotics
1786688,Bromhexine 1.6 MG/ML / Cephalexin 100 MG/ML Oral Suspension,RxNorm,Clinical Drug,251113,Antibiotics
920334,"NITROFURANTOIN, MACROCRYSTALS 50 MG Oral Capsule",RxNorm,Clinical Drug,311995,Antibiotics
40170264,Sulfadimethoxine 250 MG Oral Tablet,RxNorm,Clinical Drug,897085,Antibiotics
1747296,Erythromycin Estolate 500 MG Oral Tablet,RxNorm,Clinical Drug,486912,Antibiotics
1713521,Amoxicillin 10 MG/ML Oral Suspension,RxNorm,Clinical Drug,313798,Antibiotics
19096737,Ceftizoxime 1500 MG Injectable Suspension,RxNorm,Clinical Drug,349390,Antibiotics
19021108,Floxacillin 250 MG Oral Tablet,RxNorm,Clinical Drug,199067,Antibiotics
19104358,Ceftazidime 30 MG/ML Injectable Solution,RxNorm,Clinical Drug,413807,Antibiotics
